어휘,품사,뜻풀이
형식적소송계속,품사 없음,특정한 청구에 대하여 법원에 판결 절차가 현실적으로 있는 상태를 이르는 말. 법원이 판결하는 데에 필요한 행위를 할 수 있는 상태이다.
형식적심사주의,품사 없음,법률상의 절차에서 권리의 형식 요건만을 조사하여 판단하는 주의.
형식적위법론,품사 없음,위법성의 본질이 법 규범에 규정된 작위 또는 부작위 의무를 침해하는 데 있다는 견해. 위법성 평가의 기준을 형식적인 법률의 규정 그 자체에 두고 이를 어기면 위법이라고 평가한다.
형식적위법성론,품사 없음,위법성의 본질이 법 규범에 규정된 작위 또는 부작위 의무를 침해하는 데 있다는 견해. 위법성 평가의 기준을 형식적인 법률의 규정 그 자체에 두고 이를 어기면 위법이라고 평가한다.
형식적재판,품사 없음,형사 소송법에서l 소송 조건이 결여되어 있는 때에 공소를 부적법한 것이라고 하여 사건의 실체에 관하여 판단하지 않고 형식적으로 소송을 마치는 재판.
형식적조작기,품사 없음,지적 발달 단계에서l 언어나 기호 따위를 사용하여 추상적인 논리적 사고를 하는 시기. 스위스의 심리학자 피아제가 나눈 발달 단계의 하나로l 11~12세 이후의 시기이다.
형식적종국판결,품사 없음,통상의 불복 신청 방법인 상소의 방법이 없어져서 그 종국 판결이 상급 법원에 의하여 취소될 가능성이 없어진 형식적 확정을 갖춘 판결.
형식적증거력,품사 없음,문서가 작성 명의인의 의사에 의하여 성립된 것임을 인정할 수 있는 효력.
형식적증명,품사 없음,논증에서 결론을 이끌어 낼 수 있는 일련의 명제에서l 그 각각이 전제이거나 아니면 앞선 명제로부터 이미 알려진 타당한 논증을 거쳐 유도된 명제를 이르는 말.
형식적증자,품사 없음,자본금이 늘어도 이에 상당하는 자산은 늘어나지 않는 일. 자본 잉여금 또는 이익 잉여금을 자본에 편입하거나 전환 사채를 주식으로 바꾸는 경우에 해당한다.
형식적진리,품사 없음,의미 내용에 관계없이 명제의 구조로서 항상 참인 것. 예를 들면 ‘사람은 동물이거나 동물이 아니거나 둘 중의 하나다.’l ‘호랑이는 동물이며 동물이 아닌 경우는 없다.’ 따위와 같이 논리적으로 언제나 참인 경우를 이른다.
형식적추리,품사 없음,어떤 명제로부터 추론 규칙에 따라 결론을 이끌어 냄. 또는 그런 과정. 일반적인 사실이나 원리를 전제로 하여 개별적인 사실이나 보다 특수한 다른 원리를 이끌어 내는 추리를 이른다. 경험을 필요로 하지 않는 순수한 사유에 의하여 이루어지며 그 전형은 삼단 논법이다.
형식적평등,품사 없음,개인이 지닌 선천적ㆍ후천적 속성의 차이를 고려하지 않는 평등. 모든 사람을 평등하게 대우하고 모든 사람에게 차별 없이 기회를 준다.
형식적합리성,품사 없음,엄격한 규정과 절차에 따라 거의 기계적으로 일하게 하는 성질.
형식적행정행위설,품사 없음,본래 공권력의 행사는 아니지만 형식상으로는 처분성을 갖춘 행정 작용인 경우l 이 점에 주목하여 행정 행위로 보고l 항고 소송의 대상으로 삼자는 견해. 예를 들어l 국민연금이나 건강 보험에서 국민이 급부 신청을 한 것에 대하여 관련 행정청에서 거부하는 결정을 내렸을 경우l 일종의 처분성을 인정하여 항고 소송이 가능하도록 하자는 견해를 말한다.
형식적헌법,품사 없음,그 내용과 관계없이 형식적으로 최고 법의 효력을 가진 헌법.
형식적형성소송,품사 없음,공유물 분할의 소l 경계 확정의 소l 부를 정하는 소 따위와 같이 형성 요건이 구체적으로 결정되어 있지 않는 소송.
형식적형성의소,품사 없음,형식은 소송 사건이지만 실질은 비송 사건인 경우를 이르는 말. 구체적으로 어떠한 내용의 권리 관계를 형성할 것인가를 법관의 자유 재량에 일임한다.
형식적확정,품사 없음,재판이 보통의 불복 신청 방법에 의해서는 취소될 수 없는 상태에 달하는 일.
형식적확정력,품사 없음,소송법에서l 당해 소송 절차 내에서 보통의 불복 신청 수단에 의하여 취소될 가능성이 없는 확정 판결의 효력. 이에 의하여 기판력(旣判力)l 집행력 따위가 발생한다.
형식적효력,품사 없음,각종 법형식이 지니는 효력. 명령이 법률에 저촉되는 경우와 같이 효력에서 상하의 차등이 있는 법령이 서로 부딪칠 때에는 하위의 법령이 그 효력을 상실한다.
형식전하,품사 없음,화합물 가운데 원소의 겉보기 전하. 예를 들면l MgO에서 마그네슘은 +2의 형식 전하를 가지며l 산소는 －2의 형식 전하를 가진다.
형식정원,품사 없음,원l 타원l 직사각형 따위의 기하학적 도형에 따라 나무나 화단 따위가 가지런히 배열된 인공 정원.
형식제어,품사 없음,문서 형식을 목적에 맞게 조절하는 컴퓨터 기능.
형식제어자,품사 없음,입출력 매체에서 출력되거나 표시되거나 기록된 자료를 지정하기 위해 사용하는 제어 문자.
형식조작,품사 없음,어떤 문제를 풀 때l 그 해와 직접적인 관계가 없는 컴퓨터 작동. 예를 들면l 사이클 수를 세거나 데이터를 재정리하거나 다른 명령어들의 주소 부분만을 변경하는 데 사용하는 산술 연산이나 논리 연산 같은 작동을 이른다.
형식주의,명사,사물의 내용적 측면을 경시하고 형식적 측면을 중시하는 태도.
형식주의병,명사,형식주의의 지나친 폐해를 비유적으로 이르는 말.
형식주의비평,품사 없음,작품 생성의 사회적 배경이나 사상l 작가의 생애 따위를 배치한 채l 독립된 하나의 언어 세계로서 작품을 이해하고 그 구조 및 수법과 형태를 밝히려는 문학 연구의 방법. 20세기 초에 일어난 러시아 형식주의를 주로 이르나l 미국의 신비평을 포함하기도 한다. 뒤에 구조주의와 기호학 발전에 커다란 영향을 주었다.
형식주의자,명사,형식주의를 따르거나 주장하는 사람.
형식주의적,관·명,사물의 내용적 측면을 경시하고 형식적 측면을 중시하는 태도를 가진. 또는 그런 것.
형식주의적미학,품사 없음,작품 이외의 요소를 배제하고l 표현 방법l 형식l 구조 따위의 순수하게 작품 그 자체에 내재되어 있는 요소를 중심으로 미적 현상이 지닌 본질을 연구하는 학문.
형식증거력,품사 없음,문서가 거증자가 주장하는 특정인의 의사에 의하여 작성되었는지의 여부를 이르는 말.
형식증명서,품사 없음,일정한 기준에 따라 항공기가 제대로 설계되었는지l 항공기의 성능이나 구조는 규준을 어기지 않았는지 따위를 행정 당국이 조사하여 발급하는 증명서.
형식지,명사,특정 매체에 기사화되고 형상화되어 저장된 지식. 예를 들어l 지침서나 신문 따위가 이에 해당된다.
형식지역,품사 없음,국경이나 행정 구획처럼 편의상으로 그어진 선에 따라 규정된 지역.
형식차용법,품사 없음,외국어 단어의 음을 빌려 쓰는 차용법. ‘볼(ball)’l ‘가스(gas)’ 따위가 이에 해당한다.
형식체계,품사 없음,프로그램 작성 언어에 대한 세부 사항을 명시하기 위해 사용되는 체계.
형식체제,품사 없음,논리 자체 또는 특정한 논리상에서 전개되는 수학적 이론을 구문론의 입장에서 형식화한 것. 언어와 논리식의 정의 및 공리와 추론 규칙으로 이루어진다.
형식체조,품사 없음,미리 정한 형식에 따라 움직이는 체조. 또는 그런 운동법.
형식추론,품사 없음,논리학에서 추론 규칙에 따라 새로운 논리식이나 규칙을 검사하는 방법.
형식추리,품사 없음,어떤 명제로부터 추론 규칙에 따라 결론을 이끌어 냄. 또는 그런 과정. 일반적인 사실이나 원리를 전제로 하여 개별적인 사실이나 보다 특수한 다른 원리를 이끌어 내는 추리를 이른다. 경험을 필요로 하지 않는 순수한 사유에 의하여 이루어지며 그 전형은 삼단 논법이다.
형식출력문,품사 없음,데이터를 지정한 형식으로 출력시키는 컴퓨터 명령문.
형식치레,명사,형식적으로 치러 내는 일.
형식코드,품사 없음,트랙에 있는 데이터 포맷을 식별하는 부호.
형식파라미터,품사 없음,절차의 내용을 정의하는 데 사용되는 문법 단위. 알골에서는 가파라미터라고 하며 프러시저가 호출될 때 실파라미터와의 대응이 이루어진다. 포트란에서는 가인수라고 하며l 프러시저가 인용될 때 실인수와 결합된다.
형식학,명사,유물을 그 생김새에 따라 비교하고 분류하는 학문.
형식합리성,품사 없음,이상이나 목적과 관계없이 사상의 경과가 추론이나 계획에 따라서 허비되지 않고 행해지는 성질. 계산 가능성이 그 본질을 이룬다.
형식항,명사,컴퓨터나 네트워크 시스템에서l 구성 관리를 위한 단위로 취급되는 하드웨어 또는 소프트웨어 요소들의 집합.
형식헌법,품사 없음,성문법으로서 정립한 헌법.
형식형용사,품사 없음,주체가 되는 말이 어떠하다는 것을 형식적으로 나타내는 형용사. 수량 형용사와 지시 형용사가 있다.
형식형태소,품사 없음,실질 형태소에 붙어 주로 말과 말 사이의 관계를 표시하는 형태소. 조사l 어미 따위가 있다.
형식혼,명사,혼인이 성립하는 데에 일정한 형식을 갖추어야 하는 혼인 형태. 신고와 같은 법률적 형식을 필요로 하는 법률혼l 종교적인 형식을 필요로 하는 의식혼(儀式婚) 따위가 있다.
형식혼주의,명사,혼인의 성립에 일정한 형식을 요구하는 입법 태도. 법률적 형식을 갖추게 하는 법률혼주의와 종교적 의식을 요하는 종교혼주의가 있다.
형식화,명사,형식으로 나타냄.
형식화되다,동사,형식으로 나타나다.
형식화보안정책모형,품사 없음,보안의 개념l 모드 따위를 수학적 규칙으로 기술하는 모형.
형식화용량,품사 없음,사용자가 사용할 수 있는 컴퓨터 메모리 공간의 양. 최초 하드 디스크가 구동할 수 있게 저장된 데이터의 용량을 제외한 모든 용량을 말한다.
형식화입출력,품사 없음,컴퓨터 시스템에서 사용자가 지정하는 방식에 따라 자료를 변환하여 교환하는 일.
형식화하다,동사,형식으로 나타내다.
형식화화면출력,품사 없음,사용자가 정의한 형식에 따라 화면에 출력되는 정보.
형신,명사,궁형(宮刑)을 받은 신하.
형신하다,동사,죄인의 정강이를 때리며 캐묻다.
형심,명사,밝고 환한 마음.
형씨,대명사,잘 알지 못하는 사이에서l 상대편을 조금 높여 이르는 이인칭 대명사.
형아,명사,알락나방과의 하나. 편 날개의 길이는 5.5cm 정도이며l 몸의 길이는 1.7~1.9cm이다. 날개는 대체로 검고 앞날개에 비스듬한 흰 띠가 있으며 머리는 붉은색으로 언뜻 보면 개똥벌레 같다. 애벌레는 사스레피나무의 잎을 갉아 먹는 해충이고 성충은 낮에 날아다니는데 잡으면 악취를 풍기면서 끈적끈적한 액체를 낸다. 한국l 일본l 중국l 인도 등지에 널리 분포한다.
형아연,명사,전기 아연을 저주파 유도로나 반사로에서 녹여 정해진 규격의 모양으로 만든 아연 덩어리. 순도에 따라 아연 특ㆍ아연 1ㆍ아연 2ㆍ아연 3 따위로 구분되며l 직접 수요자에게 보내지는 상태이다.
