어휘,품사,뜻풀이
참운,명사,조선 시대에l 조세로 거둔 곡물이나 직물을 수참(水站)의 배로 운송하던 일.
참운하다,동사,조선 시대에l 조세로 거둔 곡물이나 직물을 수참(水站)의 배로 운송하다.
참월,품사 없음,‘참월하다’의 어근.
참월습음,명사,정하여진 차례를 무시하고 옆에서 불쑥 끼어들어 음직(蔭職)에 오르던 일.
참월하다,형용사,분수에 넘쳐 너무 지나치다.
참웨,명사,‘참외’의 방언<DR /> 제주 지역에서는 ‘?웨’로도 적는다.
참위,명사,대한 제국 때에 둔 위관 계급의 하나. 부위의 아래l 특무정교의 위이다.
참위가,명사,미래의 길흉화복의 조짐이나 앞일에 대하여 예언을 하던 사람.
참위복,명사,참위가 입던 서양식 예복.
참위서,명사,미래의 일에 대한 주술적 예언을 기록한 책.
참위설,명사,고대 중국에서l 음양오행설에 의하여 인간 사회의 길흉화복을 예언하던 학설.
참위하다,동사,분수에 넘치는 군주의 자리에 앉다.
참위학,명사,고대 중국에서l 음양오행설에 의하여 인간 사회의 길흉화복을 예언하던 학설.
참윷,명사,윷가락이 곧추 올라갔다가 떨어지게 위로 높이 던지는 윷.
참으로,부사,사실이나 이치에 조금도 어긋남이 없이 과연.
참으루,부사,‘참으로’의 방언
참으아리,명사,미나리아재빗과의 덩굴 식물. 긴 잎자루로 다른 것에 감기어 5미터 정도로 뻗으며l 잎은 마주나고 우상 복엽으로 3~7개의 잔잎으로 이루어져 있다. 7~9월에 흰 꽃이 원추(圓錐) 또는 취산(聚?) 화서로 피고 열매는 수과(瘦果)로 흰 털이 있다. 뿌리는 약용하고 어린잎은 식용한다. 산야에서 자라는데 한국l 일본l 중국 등지에 분포한다.
참을성,명사,참고 견디는 성질.
참을수없는법,품사 없음,1774년에 영국 의회가 아메리카 식민지를 엄격하게 통제하기 위하여 제정한 네 가지 법. 보스턴 항구법ㆍ매사추세츠 정부법ㆍ숙영법ㆍ재판 운영법이 있다. 이 법은 식민지인들의 분노를 불러일으켜 제일 차 대륙 회의를 소집하는 명분이 되었다.
참을 수 없는 존재의 가벼움,품사 없음,체코 출신의 작가 쿤데라(Kunderal M.)가 지은 장편 소설. 외과 의사 토마스l 여종업원 테레사l 화가 사비나l 대학교수 프란츠 등 4명의 남녀가 펼치는 사랑 이야기를 통해 가벼움과 무거움이라는 주제로 삶과 죽음의 문제를 조명하고 있다. 1984년에 발표되었다.
참을 인(忍) 자를 붙이고 다니랬다,품사 없음,어떤 경우에도 끝까지 참으면 무슨 일이든 이루지 못할 것이 없다는 말. <동의 속담> ‘참을 인(忍) 자 셋이면 살인도 피한다’
참을 인(忍) 자 셋이면 살인도 피한다,품사 없음,어떤 경우에도 끝까지 참으면 무슨 일이든 이루지 못할 것이 없다는 말. <동의 속담> ‘참을 인(忍) 자를 붙이고 다니랬다’
참을힘,명사,‘인내력’의 북한어.
참응력,명사,응력 변형도 시험에서 변형도가 커짐에 따라 줄어드는 단면적을 기준으로 하여 계산된 응력.
참응력변형도곡선,품사 없음,참응력과 이에 대응하는 변형도와의 관계를 나타내는 그래프상의 곡선.
참의,명사,조선 시대에l 육조(六曹)에 둔 정삼품 벼슬.
참의부,명사,1924년에 조직한l 대한민국 임시 정부 직할의 군단(軍團). 만주를 근거로 활약하던 무장 독립운동 단체인 통의부가 분열되고 의군부와 대립하면서 만주의 독립군을 통합할 필요성에 의해 조직되었다. 항일 투쟁에 공적이 컸다.
참의사,명사,인술을 베풀며 헌신적으로 병자를 돌보는 의사.
참의원,명사,참의원을 구성하는 인원.
참의원의긴급집회,품사 없음,일본 중의원이 해산될 때에는 참의원도 동시에 폐회되지만l 내각이 긴급하게 필요하다고 판단할 경우에 내각의 요구에 의하여 열리는 회의. 이 긴급 집회에서 취해진 조치는 임시의 것으로 다음 국회 개회 후 10일 이내에 중의원의 동의가 없으면 그 효력을 상실한다.
참의원의원,품사 없음,참의원을 구성하는 인원.
참의회,명사,해당 기관이나 단체의 책임자를 돕는 자문 기관.
참이,명사,‘참외’의 방언
참이막,명사,참외밭을 지키기 위하여 밭머리에 지은 막
참이질풀,명사,쥐손이풀과의 여러해살이풀. 높이는 60cm 정도이며l 잎은 마주나고 3~5갈래로 갈라지는데 거친 톱니가 있다. 8월에 연분홍색 꽃이 줄기 끝에 취산(聚?) 화서로 피고 열매는 삭과(?果)를 맺는다. 약재로 쓰인다. 우리나라 특산종으로 산야에서 자라는데 경기l 평남 등지에 분포한다.
참인,명사,남을 헐뜯고 비난하는 사람.
참인간,명사,진실하고 올바른 인간.
참인생,명사,진실하고 올바른 인생.
참일꾼,명사,진실하고 올바른 일꾼.
참임자,명사,대종교에서l ‘한얼님’을 달리 이르는 말.
참입,명사,예전에l 궁중에 들어가던 일.
참입되다,동사,예전에l 궁중에 들어가게 되다.
참입하다,동사,예전에l 궁중에 들어가다.
참자,품사 없음,‘참자하다’의 어근.
참자기,품사 없음,진정하지 않은 거짓 자기에 의해 방어되는 진정한 자기. <FL>위니코트</FL>(Winnicottl D.)가 제시한 개념이다.
참자리,명사,‘잠자리’의 방언
참자포,명사,빛깔이 진한 자줏빛인 도포나 겉옷.
참자하다,형용사,분수에 넘치게 방자하다.
참작,명사,이리저리 비추어 보아서 알맞게 고려함.
참작되다,동사,이리저리 비추어져 보여서 알맞게 고려되다.
참작약,명사,작약과의 여러해살이풀. 작약과 비슷하나 씨방과 열매에 잔털이 많다.
참작하다,동사,이리저리 비추어 보아서 알맞게 고려하다.
참잠,명사,진짜 잠.
참장,명사,대한 제국 때에 둔 장관 계급의 하나. 부장(副將)의 다음으로 장관의 최하 계급이다.
참장대나물,명사,십자화과의 두해살이풀. 높이는 30cm 정도이며l 잎은 어긋나고 피침 모양 또는 긴 타원형이다. 7월에 흰 꽃이 줄기 끝에서 총상(總狀) 화서로 피고 열매는 장각과를 맺는다. 우리나라 특산종으로 덕유산l 도봉산l 설악산l 지리산 등지에 분포한다.
참장어,명사,‘갯장어’의 방언
참장어과,명사,뱀장어목 어류의 한 과. 뱀장어l 무태장어 따위가 있다.
참장우,명사,‘뱀장어’의 방언
참저항,품사 없음,어떤 회로 소자에서 전압과 전류가 작동 범위 전체에 걸쳐서 정비례 관계를 갖는 특성.
참적,명사,참혹한 흔적.
참적혈구증가증,품사 없음,원인 불명의 만성 적혈구 과다증. 골수 증식l 혈액 부피 증가 및 적혈구 증가l 피부의 적색증 또는 청색증l 지라 비대를 특징으로 한다.
참전,명사,조선 시대에l 수참(水站)에 속한 사람들에게 나누어 주던 수조지. 아록전과 수부전이 있었다.
참전경,명사,대종교에서l 사람의 삼백예순여섯 가지 중요한 생활 규범을 내용으로 한l 치화(治化)를 위한 경전.
참전국,명사,전쟁에 참가한 나라.
참전군,명사,전쟁에 참가한 군인.
참전군인,품사 없음,전쟁에 참가한 군인.
참전기,명사,전쟁에 참가한 사실을 적은 기록.
참전병,명사,전쟁에 참가한 병사.
참전 병사,품사 없음,전쟁에 참가한 병사.
참전 수기,품사 없음,전쟁에 참가한 사실을 직접 적은 기록.
참전 용사,품사 없음,전쟁에 참가한 용감한 군사.
참전유공자,품사 없음,‘참전 유공자 예우 및 단체 설립에 관한 법률’에서l 육이오 전쟁에 참전하고 전역한 군인l ‘병역법’ 또는 ‘군 인사법’에 따른 현역 복무 중 1964년 7월 18일부터 1973년 3월 23일 사이에 월남 전쟁에 참전하고 전역한 군인l 육이오 전쟁에 참전하고 퇴직한 경찰 공무원l 육이오 전쟁에 참전한 사실 또는 월남 전쟁에 참전한 사실이 있다고 국방부 장관이 인정한 사람l 경찰서장 등 경찰 관서장의 지휘ㆍ통제를 받아 육이오 전쟁에 참전한 사실이 있다고 경찰청장이 인정한 사람. 다만l 육이오 전쟁이나 1964년 7월 18일부터 1973년 3월 23일까지 월남 전쟁 참전 중 범죄 행위로 인하여 금고 이상의 형을 선고받고 불명예스러운 제대를 하거나 파면된 사실이 있는 사람은 제외한다.
참전유공자예우및단체설립에관한법률,품사 없음,참전 유공자가 나라에 공헌하고 헌신한 데 대하여 응분의 예우와 지원을 하는 데에 필요한 사항을 규정한 법률. 참전 유공자의 명예를 선양하고 국민의 애국정신 함양에 이바지함을 목적으로 한다.
참전자,명사,전쟁에 참가한 사람.
참전하,명사,물질 전하의 한 형태. 물질의 분자나 원자에l 밖에서 전자가 들어와 음전하를 띠거나l 분자나 원자가 전자를 잃어서 양전하를 띠는 것을 이른다.
참전하다,동사,전쟁에 참가하다.
참절,명사,목을 베고 팔다리를 끊음.
참절되다,동사,목이 베이고 팔다리가 끊어지다.
참절비절,명사,참혹하기 짝이 없고l 슬프기 그지없음.
참절비절하다,형용사,참혹하기 짝이 없고l 슬프기 그지없다.
참절하다,동사,목을 베고 팔다리를 끊다.
참정,명사,정치에 참여함.
참정권,명사,국민이 국정에 직접 또는 간접으로 참여하는 권리. 선거권l 피선거권l 공무원이 될 수 있는 권리 따위가 있다.
참정권청원운동,품사 없음,1920년대에l 일제의 식민 통치를 인정한 상태에서 참정권을 요구한 운동. 일제가 민족 운동 세력을 분열시키고 친일파를 양산하는 데 이용되었다.
참정대신,명사,대한 제국 때에l 의정부에 속한 칙임 벼슬. 의정대신의 다음 서열로l 총리대신을 보좌하며 나라의 전반적인 정사(政事)를 맡아보았다.
참정동,명사,‘댕댕이덩굴’의 방언<DR /> 제주 지역에서는 ‘?정동’으로도 적는다.
참정수당,명사,조선 시대에l ‘이조 판서’와 ‘병조 판서’를 아울러 이르던 말.
참정절철,명사,못을 부러뜨리고 쇠를 자른다는 뜻으로l 과감하게 일을 처리함을 이르는 말.
참정절철하다,동사,과감하게 일을 처리하다. 못을 부러뜨리고 쇠를 자른다는 뜻에서 나온 말이다.
참정치,명사,어떤 외압이나 연고에 의존하지 않고 시민의 권익을 위하여 최선을 다하는 진정한 정치.
참정하다,동사,정치에 참여하다.
참정향나무,명사,‘털개회나무’의 북한어.
참젖,명사,‘인유’를 다른 동물의 젖에 상대하여 이르는 말. 영양분이 많고 좋은 젖이라는 뜻이다.
참젖제,명사,아편이나 삼 따위의 씨앗으로 만든 유제(乳劑).
참제,명사,과거의 죄를 고백하고 마음의 때를 없앰.
참제비,명사,집 제비를 산 제비나 바다제비에 상대하여 이르는 말.
참제비고깔,명사,미나리아재빗과의 두해살이풀. 높이는 90cm 정도이며l 잎은 어긋나고 손바닥 모양으로 갈라진다. 7월에 자주색l 진한 자주색l 분홍색l 흰색 꽃이 줄기 끝에 총상(總狀) 화서로 피고 열매는 타원형의 골돌과를 맺는다. 관상용이고 유럽이 원산지로 경상남도 김해에 분포한다.
참제피,명사,‘산초나무’의 방언<DR /> 제주 지역에서는 ‘?제피’로도 적는다.
참제하다,동사,과거의 죄를 고백하고 마음의 때를 없애다.
참조,명사,조정(朝廷)에 들어감.
참조가격제,품사 없음,가격이 비싼 약의 처방 남용을 막기 위하여l 의료 보험이 적용되고 약효가 같은 의약품군의 평균 가격을 산정하는 제도. 평균 가격의 두 배까지만 보험 급여를 인정하고l 초과분은 환자가 부담하게 한다.
참조가능격자,품사 없음,격자 좌푯값을 외부 좌표 참조 체계의 좌푯값으로 변환하는 데 사용할 수 있는 변환과 연관된 격자.
참조가장자리,품사 없음,자기 테이프에서 데이터 기록을 하는 기준 위치. 이 지점을 기준으로 트랙 위치가 결정된다. 자기 테이프 간의 호환성을 유지하는 방법으로 사용된다.
참조개,명사,백합과의 조개. 껍데기의 길이는 4cml 높이는 3cm 정도이며l 껍데기에 부챗살마루가 있고 회색을 띤 백색에 회색을 띤 청색의 무늬가 있으나 개체에 따른 변이가 심하다. 맛이 좋아 식용하며l 양식하기도 한다. 민물이 섞이는 바다의 모래펄에 사는데 한국l 일본l 사할린 등지에 분포한다.
참조검색,품사 없음,축적된 것 가운데에서 모든 종류의 참조 사항을 찾아내기 위한 활동l 방법l 순서를 이르는 말.
참조격자,품사 없음,영상l 성분l 타일l 부대역 따위에 관련된 규칙적인 직각 배열. 참조 격자 지점은 타일과 선분의 사상을 기술하는 데 사용된다.
참조계수,품사 없음,사용하지 않는 연결 블록을 회수하기 위하여 쓰레기 수집을 할 때l 사용 중이지는 않으면서 반환되지 않은 블록이 존재할 수 있으므로 이들을 반환하기 위하여 그 블록을 사용하는 링크의 수를 표시하는 것. 이를 기억하기 위하여 각 블록마다 추가적인 필드가 필요하다. 참조 계수가 0이면 그 블록을 참조하는 것이 없다는 뜻이므로 해당 블록은 반환된다. 어떤 블록이 반환될 때 그가 참조하는 블록의 참조 계수가 1씩 감소한다.
